,Date,Versus,Ground,D/N*,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
229,17-11-1999,New Zealand,Arun Jaitley Stadium,No,c & b D L Vettori,0,3,0,,8571,42.86,86.79
230,10-01-2000,Pakistan,Brisbane Cricket Ground,Yes,b Abdul Razzaq,13,26,50,,8584,42.71,86.7
231,12-01-2000,Australia,Melbourne Cricket Ground,Yes,run out,12,11,109.09,,8596,42.55,86.72
232,14-01-2000,Australia,Sydney Cricket Ground,Yes,c †A C Gilchrist b G D McGrath,1,11,9.09,,8597,42.35,86.64
233,21-01-2000,Pakistan,Bellerive Oval,No,b Abdul Razzaq,93,103,90.29,,8690,42.6,86.67
234,25-01-2000,Pakistan,Adelaide Oval,Yes,c †Moin Khan b Abdul Razzaq,41,46,89.13,,8731,42.59,86.69
235,26-01-2000,Australia,Adelaide Oval,Yes,c S C G MacGill b B Lee,18,28,64.29,,8749,42.47,86.62
236,28-01-2000,Pakistan,WACA Ground,Yes,c †Moin Khan b Waqar Younis,17,14,121.43,,8766,42.35,86.67
237,30-01-2000,Australia,WACA Ground,No,b D W Fleming,3,21,14.29,,8769,42.16,86.52
238,09-03-2000,South Africa,Nehru Stadium (Kochi),No,c H S Williams b M Hayward,26,25,104,,8795,42.08,86.56
239,12-03-2000,South Africa,Keenan Stadium,No,c W J Cronje b S M Pollock,21,31,67.74,,8816,41.98,86.51
240,15-03-2000,South Africa,Nahar Singh Stadium,No,lbw b S M Pollock,12,28,42.86,,8828,41.84,86.39
241,17-03-2000,South Africa,Reliance Stadium,No,c S Elworthy b J H Kallis,122,138,88.41,,8950,42.22,86.41
242,19-03-2000,South Africa,Vidarbha Cricket Association Ground,No,c S Elworthy b D N Crookes,93,89,104.49,,9043,42.46,86.57
243,22-03-2000,South Africa,Sharjah Cricket Stadium,Yes,b S M Pollock,5,8,62.5,,9048,42.28,86.55
244,23-03-2000,Pakistan,Sharjah Cricket Stadium,Yes,lbw b Shoaib Akhtar,11,28,39.29,,9059,42.13,86.42
245,26-03-2000,Pakistan,Sharjah Cricket Stadium,Yes,b Wasim Akram,10,18,55.56,,9069,41.99,86.37
246,27-03-2000,South Africa,Sharjah Cricket Stadium,Yes,run out,39,68,57.35,,9108,41.97,86.18
247,30-05-2000,Bangladesh,Bangabandhu National Stadium,Yes,c Habibul Bashar b Mushfiqur Rahman,36,25,144,,9144,41.94,86.32
248,01-06-2000,Sri Lanka,Bangabandhu National Stadium,Yes,c D P M D Jayawardene b K Weeraratne,93,95,97.89,,9237,42.18,86.42
249,03-06-2000,Pakistan,Bangabandhu National Stadium,Yes,lbw b Abdul Razzaq,25,30,83.33,,9262,42.1,86.42
250,03-10-2000,Kenya,Gymkhana Club Ground,No,lbw b A O Suji,25,35,71.43,,9287,42.02,86.37
251,07-10-2000,Australia,Gymkhana Club Ground,No,c D R Martyn b B Lee,38,37,102.7,,9325,42,86.42
252,13-10-2000,South Africa,Gymkhana Club Ground,No,c L Klusener b J H Kallis,39,50,78,,9364,41.99,86.38
253,15-10-2000,New Zealand,Gymkhana Club Ground,No,run out,69,83,83.13,,9433,42.11,86.36
254,20-10-2000,Sri Lanka,Sharjah Cricket Stadium,Yes,run out,101,140,72.14,,9534,42.37,86.18
255,22-10-2000,Zimbabwe,Sharjah Cricket Stadium,Yes,c †A Flower b H H Streak,8,15,53.33,,9542,42.22,86.13
256,26-10-2000,Zimbabwe,Sharjah Cricket Stadium,Yes,c P A Strang b T J Friend,4,10,40,,9546,42.05,86.09
257,27-10-2000,Sri Lanka,Sharjah Cricket Stadium,Yes,c W P U J C Vaas b M Muralitharan,61,54,112.96,,9607,42.14,86.22
258,29-10-2000,Sri Lanka,Sharjah Cricket Stadium,Yes,c & b W P U J C Vaas,5,11,45.45,,9612,41.97,86.18
259,02-12-2000,Zimbabwe,Barabati Stadium,No,c H H Streak b D P Viljoen,44,49,89.8,,9656,41.98,86.2
260,05-12-2000,Zimbabwe,Sardar Patel Stadium,No,c †A Flower b T J Friend,8,20,40,,9664,41.84,86.12
261,08-12-2000,Zimbabwe,Barkatullah Khan Stadium,No,c M L Nkala b H H Streak,146,153,95.42,,9810,42.28,86.24
262,11-12-2000,Zimbabwe,Green Park,No,lbw b T J Friend,62,86,72.09,,9872,42.37,86.14
263,14-12-2000,Zimbabwe,Madhavrao Scindia Cricket Ground,No,b M L Nkala,27,38,71.05,,9899,42.3,86.09
264,25-03-2001,Australia,M Chinnaswamy Stadium,Yes,run out,35,26,134.62,,9934,42.27,86.2
265,28-03-2001,Australia,Nehru Stadium (Pune),No,c D S Lehmann b D W Fleming,32,29,110.34,,9966,42.23,86.26
266,31-03-2001,Australia,Nehru Stadium (Indore),No,c D W Fleming b G D McGrath,139,125,111.2,,10105,42.64,86.52
267,03-04-2001,Australia,Indira Priyadarshini Stadium,No,c S R Waugh b N W Bracken,62,38,163.16,,10167,42.72,86.77
268,06-04-2001,Australia,Nehru Stadium (Margao),No,c †A C Gilchrist b N W Bracken,12,15,80,,10179,42.59,86.76
269,24-06-2001,Zimbabwe,Harare Sports Club,No,not out,70*,70,100,,10249,42.88,86.84
270,27-06-2001,Zimbabwe,Queens Sports Club,No,c G W Flower b B C Strang,9,27,33.33,,10258,42.74,86.72
271,30-06-2001,West Indies,Queens Sports Club,No,not out,81*,110,73.64,,10339,43.08,86.6
272,04-07-2001,West Indies,Harare Sports Club,No,not out,122*,131,93.13,,10461,43.59,86.67
273,07-07-2001,West Indies,Harare Sports Club,No,c D Ganga b C D Collymore,0,4,0,,10461,43.41,86.64
274,05-10-2001,South Africa,Wanderers Stadium,Yes,c H H Gibbs b J H Kallis,101,129,78.29,,10562,43.64,86.55
275,10-10-2001,South Africa,SuperSport Park,Yes,c A Nel b M Ntini,38,57,66.67,,10600,43.62,86.46
276,12-10-2001,Kenya,Mangaung Oval,Yes,did not bat,-,-,-,,10600,43.62,86.46
277,17-10-2001,Kenya,St George's Park,Yes,b J O Angara,3,20,15,,10603,43.45,86.34
278,19-10-2001,South Africa,Buffalo Park,Yes,b J H Kallis,37,35,105.71,,10640,43.43,86.4
279,24-10-2001,Kenya,Boland Park,Yes,c M O Odumbe b T M Odoyo,146,132,110.61,,10786,43.85,86.66
280,26-10-2001,South Africa,Kingsmead,Yes,b M Hayward,17,42,40.48,,10803,43.74,86.5
281,19-01-2002,England,Eden Gardens,Yes,b A Flintoff,36,43,83.72,,10839,43.71,86.49
282,22-01-2002,England,Barabati Stadium,No,run out,45,60,75,,10884,43.71,86.44
283,25-01-2002,England,MA Chidambaram Stadium,Yes,lbw b J N Snape,68,79,86.08,,10952,43.81,86.43
284,28-01-2002,England,Green Park,No,not out,87*,67,129.85,,11039,44.16,86.66
285,31-01-2002,England,Arun Jaitley Stadium,No,c †J S Foster b A R Caddick,18,16,112.5,,11057,44.05,86.69
286,03-02-2002,England,Wankhede Stadium,Yes,c †J S Foster b D Gough,12,18,66.67,,11069,43.92,86.67
287,29-05-2002,West Indies,Kensington Oval,No,not out,34*,45,75.56,,11103,44.06,86.63
288,02-06-2002,West Indies,Queen's Park Oval,No,b M V Dillon,65,70,92.86,,11168,44.14,86.66
289,29-06-2002,England,Lord's,No,lbw b R C Irani,1,9,11.11,,11169,43.97,86.61
290,30-06-2002,Sri Lanka,Kennington Oval,No,c †R S Kaluwitharana b D N T Zoysa,49,70,70,,11218,43.99,86.52
291,04-07-2002,England,Riverside Ground,Yes,not out,105*,108,97.22,,11323,44.4,86.61
292,06-07-2002,Sri Lanka,Edgbaston,No,c M S Atapattu b C R D Fernando,19,25,76,,11342,44.3,86.59
293,09-07-2002,England,Kennington Oval,No,c †A J Stewart b M J Hoggard,36,29,124.14,,11378,44.27,86.67
294,11-07-2002,Sri Lanka,County Ground (Bristol),Yes,c U D U Chandana b W P U J C Vaas,113,102,110.78,,11491,44.54,86.86
295,13-07-2002,England,Lord's,No,b A F Giles,14,19,73.68,,11505,44.42,86.84
296,14-09-2002,Zimbabwe,R Premadasa Stadium,No,c A D R Campbell b D T Hondo,7,16,43.75,,11512,44.28,86.78
297,22-09-2002,England,R Premadasa Stadium,Yes,not out,9*,20,45,,11521,44.31,86.72
298,25-09-2002,South Africa,R Premadasa Stadium,Yes,run out,16,29,55.17,,11537,44.2,86.65
299,29-09-2002,Sri Lanka,R Premadasa Stadium,Yes,did not bat,-,-,-,,11537,44.2,86.65
300,30-09-2002,Sri Lanka,R Premadasa Stadium,Yes,not out,7*,22,31.82,,11544,44.23,86.56
301,08-01-2003,New Zealand,Westpac Stadium,Yes,lbw b S E Bond,0,10,0,,11544,44.06,86.5
302,11-01-2003,New Zealand,Eden Park,Yes,c †B B McCullum b D R Tuffey,1,13,7.69,,11545,43.9,86.42
303,14-01-2003,New Zealand,Seddon Park,Yes,c S P Fleming b D R Tuffey,1,6,16.67,,11546,43.73,86.39
304,12-02-2003,Netherlands,Boland Park,No,c †J Smits b T B M de Leede,52,72,72.22,,11598,43.77,86.31
305,15-02-2003,Australia,SuperSport Park,No,lbw b J N Gillespie,36,59,61.02,,11634,43.74,86.2
306,19-02-2003,Zimbabwe,Harare Sports Club,No,b G W Flower,81,91,89.01,,11715,43.88,86.22
307,23-02-2003,Namibia,City Oval,No,b R J van Vuuren,152,151,100.66,,11867,44.28,86.38
308,26-02-2003,England,Kingsmead,Yes,c P D Collingwood b A Flintoff,50,52,96.15,,11917,44.3,86.42
309,01-03-2003,Pakistan,SuperSport Park,No,c Younis Khan b Shoaib Akhtar,98,75,130.67,,12015,44.5,86.66
310,07-03-2003,Kenya,Newlands,Yes,c A O Suji b M A Suji,5,12,41.67,,12020,44.35,86.62
311,10-03-2003,Sri Lanka,Wanderers Stadium,No,c †K C Sangakkara b P A de Silva,97,120,80.83,,12117,44.55,86.57
312,14-03-2003,New Zealand,SuperSport Park,No,c J D P Oram b D R Tuffey,15,16,93.75,,12132,44.44,86.58
313,20-03-2003,Kenya,Kingsmead,Yes,c D O Obuya b S O Tikolo,83,101,82.18,,12215,44.58,86.55
